,y_train
1458,comp.os.ms-windows.misc
1459,comp.os.ms-windows.misc
1460,comp.os.ms-windows.misc
1461,comp.os.ms-windows.misc
1462,comp.os.ms-windows.misc
1463,comp.os.ms-windows.misc
1464,comp.os.ms-windows.misc
1465,comp.os.ms-windows.misc
1466,comp.os.ms-windows.misc
1467,comp.os.ms-windows.misc
1468,comp.os.ms-windows.misc
1469,comp.os.ms-windows.misc
1470,comp.os.ms-windows.misc
1471,comp.os.ms-windows.misc
1472,comp.os.ms-windows.misc
1473,comp.os.ms-windows.misc
1474,comp.os.ms-windows.misc
1475,comp.os.ms-windows.misc
1476,comp.os.ms-windows.misc
1477,comp.os.ms-windows.misc
1478,comp.os.ms-windows.misc
1479,comp.os.ms-windows.misc
1480,comp.os.ms-windows.misc
1481,comp.os.ms-windows.misc
1482,comp.os.ms-windows.misc
1483,comp.os.ms-windows.misc
1484,comp.os.ms-windows.misc
1485,comp.os.ms-windows.misc
1486,comp.os.ms-windows.misc
1487,comp.os.ms-windows.misc
1488,comp.os.ms-windows.misc
1489,comp.os.ms-windows.misc
1490,comp.os.ms-windows.misc
1491,comp.os.ms-windows.misc
1492,comp.os.ms-windows.misc
1493,comp.os.ms-windows.misc
1494,comp.os.ms-windows.misc
1495,comp.os.ms-windows.misc
1496,comp.os.ms-windows.misc
1497,comp.os.ms-windows.misc
1498,comp.os.ms-windows.misc
1499,comp.os.ms-windows.misc
1500,comp.os.ms-windows.misc
1501,comp.os.ms-windows.misc
1502,comp.os.ms-windows.misc
1503,comp.os.ms-windows.misc
1504,comp.os.ms-windows.misc
1505,comp.os.ms-windows.misc
1506,comp.os.ms-windows.misc
1507,comp.os.ms-windows.misc
1508,comp.os.ms-windows.misc
1509,comp.os.ms-windows.misc
1510,comp.os.ms-windows.misc
1511,comp.os.ms-windows.misc
1512,comp.os.ms-windows.misc
1513,comp.os.ms-windows.misc
1514,comp.os.ms-windows.misc
1515,comp.os.ms-windows.misc
1516,comp.os.ms-windows.misc
1517,comp.os.ms-windows.misc
1518,comp.os.ms-windows.misc
1519,comp.os.ms-windows.misc
1520,comp.os.ms-windows.misc
1521,comp.os.ms-windows.misc
1522,comp.os.ms-windows.misc
1523,comp.os.ms-windows.misc
1524,comp.os.ms-windows.misc
1525,comp.os.ms-windows.misc
1526,comp.os.ms-windows.misc
1527,comp.os.ms-windows.misc
1528,comp.os.ms-windows.misc
1529,comp.os.ms-windows.misc
1530,comp.os.ms-windows.misc
1531,comp.os.ms-windows.misc
1532,comp.os.ms-windows.misc
1533,comp.os.ms-windows.misc
1534,comp.os.ms-windows.misc
1535,comp.os.ms-windows.misc
1536,comp.os.ms-windows.misc
1537,comp.os.ms-windows.misc
1538,comp.os.ms-windows.misc
1539,comp.os.ms-windows.misc
1540,comp.os.ms-windows.misc
1541,comp.os.ms-windows.misc
1542,comp.os.ms-windows.misc
1543,comp.os.ms-windows.misc
1544,comp.os.ms-windows.misc
1545,comp.os.ms-windows.misc
1546,comp.os.ms-windows.misc
1547,comp.os.ms-windows.misc
1548,comp.os.ms-windows.misc
1549,comp.os.ms-windows.misc
1550,comp.os.ms-windows.misc
1551,comp.os.ms-windows.misc
1552,comp.os.ms-windows.misc
1553,comp.os.ms-windows.misc
1554,comp.os.ms-windows.misc
1555,comp.os.ms-windows.misc
1556,comp.os.ms-windows.misc
1557,comp.os.ms-windows.misc
1558,comp.os.ms-windows.misc
1559,comp.os.ms-windows.misc
1560,comp.os.ms-windows.misc
1561,comp.os.ms-windows.misc
1562,comp.os.ms-windows.misc
1563,comp.os.ms-windows.misc
1564,comp.os.ms-windows.misc
1565,comp.os.ms-windows.misc
1566,comp.os.ms-windows.misc
1567,comp.os.ms-windows.misc
1568,comp.os.ms-windows.misc
1569,comp.os.ms-windows.misc
1570,comp.os.ms-windows.misc
1571,comp.os.ms-windows.misc
1572,comp.os.ms-windows.misc
1573,comp.os.ms-windows.misc
1574,comp.os.ms-windows.misc
1575,comp.os.ms-windows.misc
1576,comp.os.ms-windows.misc
1577,comp.os.ms-windows.misc
1578,comp.os.ms-windows.misc
1579,comp.os.ms-windows.misc
1580,comp.os.ms-windows.misc
1581,comp.os.ms-windows.misc
1582,comp.os.ms-windows.misc
1583,comp.os.ms-windows.misc
1584,comp.os.ms-windows.misc
1585,comp.os.ms-windows.misc
1586,comp.os.ms-windows.misc
1587,comp.os.ms-windows.misc
1588,comp.os.ms-windows.misc
1589,comp.os.ms-windows.misc
1590,comp.os.ms-windows.misc
1591,comp.os.ms-windows.misc
1592,comp.os.ms-windows.misc
1593,comp.os.ms-windows.misc
1594,comp.os.ms-windows.misc
1595,comp.os.ms-windows.misc
1596,comp.os.ms-windows.misc
1597,comp.os.ms-windows.misc
1598,comp.os.ms-windows.misc
1599,comp.os.ms-windows.misc
1600,comp.os.ms-windows.misc
1601,comp.os.ms-windows.misc
1602,comp.os.ms-windows.misc
1603,comp.os.ms-windows.misc
1604,comp.os.ms-windows.misc
1605,comp.os.ms-windows.misc
1606,comp.os.ms-windows.misc
1607,comp.os.ms-windows.misc
1608,comp.os.ms-windows.misc
1609,comp.os.ms-windows.misc
1610,comp.os.ms-windows.misc
1611,comp.os.ms-windows.misc
1612,comp.os.ms-windows.misc
1613,comp.os.ms-windows.misc
1614,comp.os.ms-windows.misc
1615,comp.os.ms-windows.misc
1616,comp.os.ms-windows.misc
1617,comp.os.ms-windows.misc
1618,comp.os.ms-windows.misc
1619,comp.os.ms-windows.misc
1620,comp.os.ms-windows.misc
1621,comp.os.ms-windows.misc
1622,comp.os.ms-windows.misc
1623,comp.os.ms-windows.misc
1624,comp.os.ms-windows.misc
1625,comp.os.ms-windows.misc
1626,comp.os.ms-windows.misc
1627,comp.os.ms-windows.misc
1628,comp.os.ms-windows.misc
1629,comp.os.ms-windows.misc
1630,comp.os.ms-windows.misc
1631,comp.os.ms-windows.misc
1632,comp.os.ms-windows.misc
1633,comp.os.ms-windows.misc
1634,comp.os.ms-windows.misc
1635,comp.os.ms-windows.misc
1636,comp.os.ms-windows.misc
1637,comp.os.ms-windows.misc
1638,comp.os.ms-windows.misc
1639,comp.os.ms-windows.misc
1640,comp.os.ms-windows.misc
1641,comp.os.ms-windows.misc
1642,comp.os.ms-windows.misc
1643,comp.os.ms-windows.misc
1644,comp.os.ms-windows.misc
1645,comp.os.ms-windows.misc
1646,comp.os.ms-windows.misc
1647,comp.os.ms-windows.misc
1648,comp.os.ms-windows.misc
1649,comp.os.ms-windows.misc
1650,comp.os.ms-windows.misc
1651,comp.os.ms-windows.misc
1652,comp.os.ms-windows.misc
1653,comp.os.ms-windows.misc
1654,comp.os.ms-windows.misc
1655,comp.os.ms-windows.misc
1656,comp.os.ms-windows.misc
1657,comp.os.ms-windows.misc
1658,comp.os.ms-windows.misc
1659,comp.os.ms-windows.misc
1660,comp.os.ms-windows.misc
1661,comp.os.ms-windows.misc
1662,comp.os.ms-windows.misc
1663,comp.os.ms-windows.misc
1664,comp.os.ms-windows.misc
1665,comp.os.ms-windows.misc
1666,comp.os.ms-windows.misc
1667,comp.os.ms-windows.misc
1668,comp.os.ms-windows.misc
1669,comp.os.ms-windows.misc
1670,comp.os.ms-windows.misc
1671,comp.os.ms-windows.misc
1672,comp.os.ms-windows.misc
1673,comp.os.ms-windows.misc
1674,comp.os.ms-windows.misc
1675,comp.os.ms-windows.misc
1676,comp.os.ms-windows.misc
1677,comp.os.ms-windows.misc
1678,comp.os.ms-windows.misc
1679,comp.os.ms-windows.misc
1680,comp.os.ms-windows.misc
1681,comp.os.ms-windows.misc
1682,comp.os.ms-windows.misc
1683,comp.os.ms-windows.misc
1684,comp.os.ms-windows.misc
1685,comp.os.ms-windows.misc
1686,comp.os.ms-windows.misc
1687,comp.os.ms-windows.misc
1688,comp.os.ms-windows.misc
1689,comp.os.ms-windows.misc
1690,comp.os.ms-windows.misc
1691,comp.os.ms-windows.misc
1692,comp.os.ms-windows.misc
1693,comp.os.ms-windows.misc
1694,comp.os.ms-windows.misc
1695,comp.os.ms-windows.misc
1696,comp.os.ms-windows.misc
1697,comp.os.ms-windows.misc
1698,comp.os.ms-windows.misc
1699,comp.os.ms-windows.misc
1700,comp.os.ms-windows.misc
1701,comp.os.ms-windows.misc
1702,comp.os.ms-windows.misc
1703,comp.os.ms-windows.misc
1704,comp.os.ms-windows.misc
1705,comp.os.ms-windows.misc
1706,comp.os.ms-windows.misc
1707,comp.os.ms-windows.misc
1708,comp.os.ms-windows.misc
1709,comp.os.ms-windows.misc
1710,comp.os.ms-windows.misc
1711,comp.os.ms-windows.misc
1712,comp.os.ms-windows.misc
1713,comp.os.ms-windows.misc
1714,comp.os.ms-windows.misc
1715,comp.os.ms-windows.misc
1716,comp.os.ms-windows.misc
1717,comp.os.ms-windows.misc
1718,comp.os.ms-windows.misc
1719,comp.os.ms-windows.misc
1720,comp.os.ms-windows.misc
1721,comp.os.ms-windows.misc
1722,comp.os.ms-windows.misc
1723,comp.os.ms-windows.misc
1724,comp.os.ms-windows.misc
1725,comp.os.ms-windows.misc
1726,comp.os.ms-windows.misc
1727,comp.os.ms-windows.misc
1728,comp.os.ms-windows.misc
1729,comp.os.ms-windows.misc
1730,comp.os.ms-windows.misc
1731,comp.os.ms-windows.misc
1732,comp.os.ms-windows.misc
1733,comp.os.ms-windows.misc
1734,comp.os.ms-windows.misc
1735,comp.os.ms-windows.misc
1736,comp.os.ms-windows.misc
1737,comp.os.ms-windows.misc
1738,comp.os.ms-windows.misc
1739,comp.os.ms-windows.misc
1740,comp.os.ms-windows.misc
1741,comp.os.ms-windows.misc
1742,comp.os.ms-windows.misc
1743,comp.os.ms-windows.misc
1744,comp.os.ms-windows.misc
1745,comp.os.ms-windows.misc
1746,comp.os.ms-windows.misc
1747,comp.os.ms-windows.misc
1748,comp.os.ms-windows.misc
1749,comp.os.ms-windows.misc
1750,comp.os.ms-windows.misc
1751,comp.os.ms-windows.misc
1752,comp.os.ms-windows.misc
1753,comp.os.ms-windows.misc
1754,comp.os.ms-windows.misc
1755,comp.os.ms-windows.misc
1756,comp.os.ms-windows.misc
1757,comp.os.ms-windows.misc
1758,comp.os.ms-windows.misc
1759,comp.os.ms-windows.misc
1760,comp.os.ms-windows.misc
1761,comp.os.ms-windows.misc
1762,comp.os.ms-windows.misc
1763,comp.os.ms-windows.misc
1764,comp.os.ms-windows.misc
1765,comp.os.ms-windows.misc
1766,comp.os.ms-windows.misc
1767,comp.os.ms-windows.misc
1768,comp.os.ms-windows.misc
1769,comp.os.ms-windows.misc
1770,comp.os.ms-windows.misc
1771,comp.os.ms-windows.misc
1772,comp.os.ms-windows.misc
1773,comp.os.ms-windows.misc
1774,comp.os.ms-windows.misc
1775,comp.os.ms-windows.misc
1776,comp.os.ms-windows.misc
1777,comp.os.ms-windows.misc
1778,comp.os.ms-windows.misc
1779,comp.os.ms-windows.misc
1780,comp.os.ms-windows.misc
1781,comp.os.ms-windows.misc
1782,comp.os.ms-windows.misc
1783,comp.os.ms-windows.misc
1784,comp.os.ms-windows.misc
1785,comp.os.ms-windows.misc
1786,comp.os.ms-windows.misc
1787,comp.os.ms-windows.misc
1788,comp.os.ms-windows.misc
1789,comp.os.ms-windows.misc
1790,comp.os.ms-windows.misc
1791,comp.os.ms-windows.misc
1792,comp.os.ms-windows.misc
1793,comp.os.ms-windows.misc
1794,comp.os.ms-windows.misc
1795,comp.os.ms-windows.misc
1796,comp.os.ms-windows.misc
1797,comp.os.ms-windows.misc
1798,comp.os.ms-windows.misc
1799,comp.os.ms-windows.misc
1800,comp.os.ms-windows.misc
1801,comp.os.ms-windows.misc
1802,comp.os.ms-windows.misc
1803,comp.os.ms-windows.misc
1804,comp.os.ms-windows.misc
1805,comp.os.ms-windows.misc
1806,comp.os.ms-windows.misc
1807,comp.os.ms-windows.misc
1808,comp.os.ms-windows.misc
1809,comp.os.ms-windows.misc
1810,comp.os.ms-windows.misc
1811,comp.os.ms-windows.misc
1812,comp.os.ms-windows.misc
1813,comp.os.ms-windows.misc
1814,comp.os.ms-windows.misc
1815,comp.os.ms-windows.misc
1816,comp.os.ms-windows.misc
1817,comp.os.ms-windows.misc
1818,comp.os.ms-windows.misc
1819,comp.os.ms-windows.misc
1820,comp.os.ms-windows.misc
1821,comp.os.ms-windows.misc
1822,comp.os.ms-windows.misc
1823,comp.os.ms-windows.misc
1824,comp.os.ms-windows.misc
1825,comp.os.ms-windows.misc
1826,comp.os.ms-windows.misc
1827,comp.os.ms-windows.misc
1828,comp.os.ms-windows.misc
1829,comp.os.ms-windows.misc
1830,comp.os.ms-windows.misc
1831,comp.os.ms-windows.misc
1832,comp.os.ms-windows.misc
1833,comp.os.ms-windows.misc
1834,comp.os.ms-windows.misc
1835,comp.os.ms-windows.misc
1836,comp.os.ms-windows.misc
1837,comp.os.ms-windows.misc
1838,comp.os.ms-windows.misc
1839,comp.os.ms-windows.misc
1840,comp.os.ms-windows.misc
1841,comp.os.ms-windows.misc
1842,comp.os.ms-windows.misc
1843,comp.os.ms-windows.misc
1844,comp.os.ms-windows.misc
1845,comp.os.ms-windows.misc
1846,comp.os.ms-windows.misc
1847,comp.os.ms-windows.misc
1848,comp.os.ms-windows.misc
1849,comp.os.ms-windows.misc
1850,comp.os.ms-windows.misc
1851,comp.os.ms-windows.misc
1852,comp.os.ms-windows.misc
1853,comp.os.ms-windows.misc
1854,comp.os.ms-windows.misc
1855,comp.os.ms-windows.misc
1856,comp.os.ms-windows.misc
1857,comp.os.ms-windows.misc
1858,comp.os.ms-windows.misc
1859,comp.os.ms-windows.misc
1860,comp.os.ms-windows.misc
1861,comp.os.ms-windows.misc
1862,comp.os.ms-windows.misc
1863,comp.os.ms-windows.misc
1864,comp.os.ms-windows.misc
1865,comp.os.ms-windows.misc
1866,comp.os.ms-windows.misc
1867,comp.os.ms-windows.misc
1868,comp.os.ms-windows.misc
1869,comp.os.ms-windows.misc
1870,comp.os.ms-windows.misc
1871,comp.os.ms-windows.misc
1872,comp.os.ms-windows.misc
1873,comp.os.ms-windows.misc
1874,comp.os.ms-windows.misc
1875,comp.os.ms-windows.misc
1876,comp.os.ms-windows.misc
1877,comp.os.ms-windows.misc
1878,comp.os.ms-windows.misc
1879,comp.os.ms-windows.misc
1880,comp.os.ms-windows.misc
1881,comp.os.ms-windows.misc
1882,comp.os.ms-windows.misc
1883,comp.os.ms-windows.misc
1884,comp.os.ms-windows.misc
1885,comp.os.ms-windows.misc
1886,comp.os.ms-windows.misc
1887,comp.os.ms-windows.misc
1888,comp.os.ms-windows.misc
1889,comp.os.ms-windows.misc
1890,comp.os.ms-windows.misc
1891,comp.os.ms-windows.misc
1892,comp.os.ms-windows.misc
1893,comp.os.ms-windows.misc
1894,comp.os.ms-windows.misc
1895,comp.os.ms-windows.misc
1896,comp.os.ms-windows.misc
1897,comp.os.ms-windows.misc
1898,comp.os.ms-windows.misc
1899,comp.os.ms-windows.misc
1900,comp.os.ms-windows.misc
1901,comp.os.ms-windows.misc
1902,comp.os.ms-windows.misc
1903,comp.os.ms-windows.misc
1904,comp.os.ms-windows.misc
1905,comp.os.ms-windows.misc
1906,comp.os.ms-windows.misc
1907,comp.os.ms-windows.misc
1908,comp.os.ms-windows.misc
1909,comp.os.ms-windows.misc
1910,comp.os.ms-windows.misc
1911,comp.os.ms-windows.misc
1912,comp.os.ms-windows.misc
1913,comp.os.ms-windows.misc
1914,comp.os.ms-windows.misc
1915,comp.os.ms-windows.misc
1916,comp.os.ms-windows.misc
1917,comp.os.ms-windows.misc
1918,comp.os.ms-windows.misc
1919,comp.os.ms-windows.misc
1920,comp.os.ms-windows.misc
1921,comp.os.ms-windows.misc
1922,comp.os.ms-windows.misc
1923,comp.os.ms-windows.misc
1924,comp.os.ms-windows.misc
1925,comp.os.ms-windows.misc
1926,comp.os.ms-windows.misc
1927,comp.os.ms-windows.misc
1928,comp.os.ms-windows.misc
1929,comp.os.ms-windows.misc
1930,comp.os.ms-windows.misc
1931,comp.os.ms-windows.misc
1932,comp.os.ms-windows.misc
1933,comp.os.ms-windows.misc
1934,comp.os.ms-windows.misc
1935,comp.os.ms-windows.misc
1936,comp.os.ms-windows.misc
1937,comp.os.ms-windows.misc
1938,comp.os.ms-windows.misc
1939,comp.os.ms-windows.misc
1940,comp.os.ms-windows.misc
1941,comp.os.ms-windows.misc
1942,comp.os.ms-windows.misc
1943,comp.os.ms-windows.misc
1944,comp.os.ms-windows.misc
1945,comp.os.ms-windows.misc
1946,comp.os.ms-windows.misc
1947,comp.os.ms-windows.misc
1948,comp.os.ms-windows.misc
1949,comp.os.ms-windows.misc
1950,comp.os.ms-windows.misc
1951,comp.os.ms-windows.misc
1952,comp.os.ms-windows.misc
1953,comp.os.ms-windows.misc
1954,comp.os.ms-windows.misc
1955,comp.os.ms-windows.misc
1956,comp.os.ms-windows.misc
1957,comp.os.ms-windows.misc
1958,comp.os.ms-windows.misc
1959,comp.os.ms-windows.misc
1960,comp.os.ms-windows.misc
1961,comp.os.ms-windows.misc
1962,comp.os.ms-windows.misc
1963,comp.os.ms-windows.misc
1964,comp.os.ms-windows.misc
1965,comp.os.ms-windows.misc
1966,comp.os.ms-windows.misc
1967,comp.os.ms-windows.misc
1968,comp.os.ms-windows.misc
1969,comp.os.ms-windows.misc
1970,comp.os.ms-windows.misc
1971,comp.os.ms-windows.misc
1972,comp.os.ms-windows.misc
1973,comp.os.ms-windows.misc
1974,comp.os.ms-windows.misc
1975,comp.os.ms-windows.misc
1976,comp.os.ms-windows.misc
1977,comp.os.ms-windows.misc
1978,comp.os.ms-windows.misc
1979,comp.os.ms-windows.misc
1980,comp.os.ms-windows.misc
1981,comp.os.ms-windows.misc
1982,comp.os.ms-windows.misc
1983,comp.os.ms-windows.misc
1984,comp.os.ms-windows.misc
1985,comp.os.ms-windows.misc
1986,comp.os.ms-windows.misc
1987,comp.os.ms-windows.misc
1988,comp.os.ms-windows.misc
1989,comp.os.ms-windows.misc
1990,comp.os.ms-windows.misc
1991,comp.os.ms-windows.misc
1992,comp.os.ms-windows.misc
1993,comp.os.ms-windows.misc
1994,comp.os.ms-windows.misc
1995,comp.os.ms-windows.misc
1996,comp.os.ms-windows.misc
1997,comp.os.ms-windows.misc
1998,comp.os.ms-windows.misc
1999,comp.os.ms-windows.misc
2000,comp.os.ms-windows.misc
2001,comp.os.ms-windows.misc
2002,comp.os.ms-windows.misc
2003,comp.os.ms-windows.misc
2004,comp.os.ms-windows.misc
2005,comp.os.ms-windows.misc
2006,comp.os.ms-windows.misc
2007,comp.os.ms-windows.misc
2008,comp.os.ms-windows.misc
2009,comp.os.ms-windows.misc
2010,comp.os.ms-windows.misc
2011,comp.os.ms-windows.misc
2012,comp.os.ms-windows.misc
2013,comp.os.ms-windows.misc
2014,comp.os.ms-windows.misc
2015,comp.os.ms-windows.misc
2016,comp.os.ms-windows.misc
2017,comp.os.ms-windows.misc
2018,comp.os.ms-windows.misc
2019,comp.os.ms-windows.misc
2020,comp.os.ms-windows.misc
2021,comp.os.ms-windows.misc
2022,comp.os.ms-windows.misc
2023,comp.os.ms-windows.misc
2024,comp.os.ms-windows.misc
2025,comp.os.ms-windows.misc
2026,comp.os.ms-windows.misc
2027,comp.os.ms-windows.misc
2028,comp.os.ms-windows.misc
2029,comp.os.ms-windows.misc
2030,comp.os.ms-windows.misc
2031,comp.os.ms-windows.misc
2032,comp.os.ms-windows.misc
2033,comp.os.ms-windows.misc
2034,comp.os.ms-windows.misc
2035,comp.os.ms-windows.misc
2036,comp.os.ms-windows.misc
2037,comp.os.ms-windows.misc
2038,comp.os.ms-windows.misc
2039,comp.os.ms-windows.misc
2040,comp.os.ms-windows.misc
2041,comp.os.ms-windows.misc
2042,comp.os.ms-windows.misc
2043,comp.os.ms-windows.misc
2044,comp.os.ms-windows.misc
2045,comp.os.ms-windows.misc
2046,comp.os.ms-windows.misc
2047,comp.os.ms-windows.misc
2048,comp.os.ms-windows.misc
2049,comp.os.ms-windows.misc
2050,comp.os.ms-windows.misc
2051,comp.os.ms-windows.misc
2052,comp.os.ms-windows.misc
2053,comp.os.ms-windows.misc
2054,comp.os.ms-windows.misc
2055,comp.os.ms-windows.misc
2056,comp.os.ms-windows.misc
2057,comp.os.ms-windows.misc
2058,comp.os.ms-windows.misc
2059,comp.os.ms-windows.misc
2060,comp.os.ms-windows.misc
2061,comp.os.ms-windows.misc
2062,comp.os.ms-windows.misc
2063,comp.os.ms-windows.misc
2064,comp.os.ms-windows.misc
2065,comp.os.ms-windows.misc
2066,comp.os.ms-windows.misc
2067,comp.os.ms-windows.misc
2068,comp.os.ms-windows.misc
2069,comp.os.ms-windows.misc
2070,comp.os.ms-windows.misc
2071,comp.os.ms-windows.misc
2072,comp.os.ms-windows.misc
2073,comp.os.ms-windows.misc
2074,comp.os.ms-windows.misc
2075,comp.os.ms-windows.misc
2076,comp.os.ms-windows.misc
2077,comp.os.ms-windows.misc
2078,comp.os.ms-windows.misc
2079,comp.os.ms-windows.misc
2080,comp.os.ms-windows.misc
2081,comp.os.ms-windows.misc
2082,comp.os.ms-windows.misc
2083,comp.os.ms-windows.misc
2084,comp.os.ms-windows.misc
2085,comp.os.ms-windows.misc
2086,comp.os.ms-windows.misc
2087,comp.os.ms-windows.misc
2088,comp.os.ms-windows.misc
2089,comp.os.ms-windows.misc
2090,comp.os.ms-windows.misc
2091,comp.os.ms-windows.misc
2092,comp.os.ms-windows.misc
2093,comp.os.ms-windows.misc
2094,comp.os.ms-windows.misc
2095,comp.os.ms-windows.misc
2096,comp.os.ms-windows.misc
2097,comp.os.ms-windows.misc
2098,comp.os.ms-windows.misc
2099,comp.os.ms-windows.misc
2100,comp.sys.ibm.pc.hardware
2101,comp.sys.ibm.pc.hardware
2102,comp.sys.ibm.pc.hardware
2103,comp.sys.ibm.pc.hardware
2104,comp.sys.ibm.pc.hardware
2105,comp.sys.ibm.pc.hardware
2106,comp.sys.ibm.pc.hardware
2107,comp.sys.ibm.pc.hardware
2108,comp.sys.ibm.pc.hardware
2109,comp.sys.ibm.pc.hardware
2110,comp.sys.ibm.pc.hardware
2111,comp.sys.ibm.pc.hardware
2112,comp.sys.ibm.pc.hardware
2113,comp.sys.ibm.pc.hardware
2114,comp.sys.ibm.pc.hardware
2115,comp.sys.ibm.pc.hardware
2116,comp.sys.ibm.pc.hardware
2117,comp.sys.ibm.pc.hardware
2118,comp.sys.ibm.pc.hardware
2119,comp.sys.ibm.pc.hardware
2120,comp.sys.ibm.pc.hardware
